Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Pass4,Para5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Pass8,Para9,Pass9
,,,,2_20_2_175_20.csv,0.2787123480106366,0.008859329004794384,,,,,,3_80_1.5_150_4.csv,0.633829036347764,-0.09062312443326996,,,,2_60_1.75_225_20.csv,0.2645899852723328,0.04060297391725426,,2_120_0.75_75_14.csv,0.13043790257891866,0.21016986961432346,,2_120_1.5_100_10.csv,0.21580194626389892,-0.04973229099181799,,,
,,,,2_20_2_175_8.csv,0.2787123480106366,0.008859329004794384,,,,,,3_80_1.5_150_6.csv,0.633829036347764,-0.09062312443326996,,,,2_60_1.75_100_12.csv,0.26458997801107514,0.021966446502133995,,2_120_0.75_175_8.csv,0.13043789014441345,0.044959984662927194,,2_120_1.5_125_10.csv,0.21580194626389892,-0.04973229099181799,,,
,,,,1_40_0.75_50_10.csv,0.27766572847877075,0.03845375731201457,,,,,,3_80_1.5_150_8.csv,0.633829036347764,-0.09062312443326996,,,,2_60_1.75_175_12.csv,0.2645899666869136,0.021966455752067245,,2_120_0.75_100_8.csv,0.1304378813080576,0.22183767926648104,,2_120_1.5_50_10.csv,0.21580194626389892,-0.04973229099181799,,,
,,,,1_40_0.75_50_12.csv,0.27766572847877075,0.03845375731201457,,,,,,1_80_1.5_50_10.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1.75_225_12.csv,0.2645899617192869,0.021966473293618716,,2_120_0.75_125_8.csv,0.1304378813080576,0.22183767926648104,,2_120_1.5_75_10.csv,0.21580194626389892,-0.04973229099181799,,,
,,,,1_40_0.75_50_14.csv,0.27766572847877075,0.03845375731201457,,,,,,1_80_1.5_50_12.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1.75_200_12.csv,0.2645899339070651,0.02196647644796393,,2_120_0.75_150_8.csv,0.1304378813080576,0.22183767926648104,,2_120_1.5_150_10.csv,0.21580188559910268,-0.04973227855402832,,,
,,,,1_40_0.75_50_16.csv,0.27766572847877075,0.03845375731201457,,,,,,1_80_1.5_50_14.csv,0.6338289323460428,-0.0930156868492846,,,,2_40_1.25_75_4.csv,0.26384310713492765,-0.12176265384803797,,2_120_0.75_50_8.csv,0.1304378813080576,0.22183767926648104,,2_120_1.75_175_12.csv,0.21539657024085307,-0.050539654028482574,,,
,,,,1_40_0.75_50_18.csv,0.27766572847877075,0.03845375731201457,,,,,,1_80_1.5_50_16.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1_175_8.csv,0.2628130001738054,0.06710914438830855,,2_120_0.75_75_8.csv,0.1304378813080576,0.22183767926648104,,1_40_0.75_125_10.csv,0.2146570631936071,-0.02716373541900878,,,
,,,,1_40_0.75_50_20.csv,0.27766572847877075,0.03845375731201457,,,,,,1_80_1.5_50_18.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1_175_10.csv,0.26281298110723544,0.0671091482082916,,2_120_0.75_225_10.csv,0.13043789597214317,-0.07601119708369505,,1_40_0.75_125_12.csv,0.2146570631936071,-0.02716373541900878,,,
,,,,1_40_0.75_50_4.csv,0.27766572847877075,0.03845375731201457,,,,,,1_80_1.5_50_20.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1_175_12.csv,0.26281298110723544,0.0671091482082916,,2_120_0.75_100_16.csv,0.13043787857456968,0.21016989534496783,,1_40_0.75_125_14.csv,0.2146570631936071,-0.02716373541900878,,,
,,,,1_40_0.75_50_6.csv,0.27766572847877075,0.03845375731201457,,,,,,1_80_1.5_50_4.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1_175_14.csv,0.26281298110723544,0.0671091482082916,,2_120_0.75_100_18.csv,0.13043787857456968,0.21016989534496783,,1_40_0.75_125_16.csv,0.2146570631936071,-0.02716373541900878,,,
,,,,1_40_0.75_50_8.csv,0.27766572847877075,0.03845375731201457,,,,,,1_80_1.5_50_6.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1_175_16.csv,0.26281298110723544,0.0671091482082916,,2_120_0.75_100_20.csv,0.13043787857456968,0.21016989534496783,,1_40_0.75_125_18.csv,0.2146570631936071,-0.02716373541900878,,,
,,,,3_40_0.75_50_10.csv,0.27766572847877075,0.03845375731201457,,,,,,1_80_1.5_50_8.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1_175_18.csv,0.26281298110723544,0.0671091482082916,,2_120_0.75_125_16.csv,0.13043787857456968,0.21016989534496783,,1_40_0.75_125_20.csv,0.2146570631936071,-0.02716373541900878,,,
,,,,3_40_0.75_50_12.csv,0.27766572847877075,0.03845375731201457,,,,,,1_80_1.5_75_10.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1_175_20.csv,0.26281298110723544,0.0671091482082916,,2_120_0.75_125_18.csv,0.13043787857456968,0.21016989534496783,,1_40_0.75_125_6.csv,0.2146570631936071,-0.02716373541900878,,,
,,,,3_40_0.75_50_14.csv,0.27766572847877075,0.03845375731201457,,,,,,1_80_1.5_75_12.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1_175_6.csv,0.2621096723198061,0.11582511611175564,,2_120_0.75_125_20.csv,0.13043787857456968,0.21016989534496783,,1_40_0.75_125_8.csv,0.2146570631936071,-0.02716373541900878,,,
,,,,3_40_0.75_50_16.csv,0.27766572847877075,0.03845375731201457,,,,,,1_80_1.5_75_14.csv,0.6338289323460428,-0.0930156868492846,,,,2_80_1_100_6.csv,0.2619147279583002,0.3385678486134885,,2_120_0.75_150_16.csv,0.13043787857456968,0.21016989534496783,,3_40_0.75_125_10.csv,0.2146570631936071,-0.02716373541900878,,,
,,,,3_40_0.75_50_18.csv,0.27766572847877075,0.03845375731201457,,,,,,1_80_1.5_75_16.csv,0.6338289323460428,-0.0930156868492846,,,,2_80_1_50_6.csv,0.2619147279583002,0.3385678486134885,,2_120_0.75_150_18.csv,0.13043787857456968,0.21016989534496783,,3_40_0.75_125_12.csv,0.2146570631936071,-0.02716373541900878,,,
,,,,3_40_0.75_50_20.csv,0.27766572847877075,0.03845375731201457,,,,,,1_80_1.5_75_18.csv,0.6338289323460428,-0.0930156868492846,,,,2_80_1_75_6.csv,0.2619147279583002,0.3385678486134885,,2_120_0.75_150_20.csv,0.13043787857456968,0.21016989534496783,,3_40_0.75_125_14.csv,0.2146570631936071,-0.02716373541900878,,,
,,,,3_40_0.75_50_4.csv,0.27766572847877075,0.03845375731201457,,,,,,1_80_1.5_75_20.csv,0.6338289323460428,-0.0930156868492846,,,,2_80_1_200_6.csv,0.26191470946722084,0.3385678440475115,,2_120_0.75_50_16.csv,0.13043787857456968,0.21016989534496783,,3_40_0.75_125_16.csv,0.2146570631936071,-0.02716373541900878,,,
,,,,3_40_0.75_50_6.csv,0.27766572847877075,0.03845375731201457,,,,,,1_80_1.5_75_4.csv,0.6338289323460428,-0.0930156868492846,,,,2_80_1_175_6.csv,0.2619147079185945,0.3385678769755404,,2_120_0.75_50_18.csv,0.13043787857456968,0.21016989534496783,,3_40_0.75_125_18.csv,0.2146570631936071,-0.02716373541900878,,,
,,,,3_40_0.75_50_8.csv,0.27766572847877075,0.03845375731201457,,,,,,1_80_1.5_75_6.csv,0.6338289323460428,-0.0930156868492846,,,,2_80_1_225_6.csv,0.26191470527494737,0.3385678889479969,,2_120_0.75_50_20.csv,0.13043787857456968,0.21016989534496783,,3_40_0.75_125_20.csv,0.2146570631936071,-0.02716373541900878,,,
,,,,2_40_1.25_125_6.csv,0.2756004436509628,0.0032174473839705633,,,,,,1_80_1.5_75_8.csv,0.6338289323460428,-0.0930156868492846,,,,2_80_1_125_6.csv,0.26191469595940564,0.33856797391574467,,2_120_0.75_75_16.csv,0.13043787857456968,0.21016989534496783,,3_40_0.75_125_6.csv,0.2146570631936071,-0.02716373541900878,,,
,,,,2_60_1.25_100_8.csv,0.275213672784543,-0.008217784695172089,,,,,,3_80_1.5_50_10.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1.25_125_4.csv,0.261466040955788,-0.0026049665905556268,,2_120_0.75_75_18.csv,0.13043787857456968,0.21016989534496783,,3_40_0.75_125_8.csv,0.2146570631936071,-0.02716373541900878,,,
,,,,2_60_1.25_50_8.csv,0.2752136529835663,-0.008217785073286738,,,,,,3_80_1.5_50_12.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1.25_225_4.csv,0.2614660069485987,-0.0026049375225823445,,2_120_0.75_75_20.csv,0.13043787857456968,0.21016989534496783,,1_40_0.75_125_4.csv,0.21465699327315946,-0.027163716420328127,,,
,,,,2_60_1.25_75_8.csv,0.27521364976605356,-0.008217786767952664,,,,,,3_80_1.5_50_14.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1.25_200_4.csv,0.2614659649497141,-0.002604906928706177,,2_120_0.75_225_14.csv,0.1304378844199763,-0.07601119579976585,,3_40_0.75_125_4.csv,0.21465699327315946,-0.027163716420328127,,,
,,,,2_100_1.75_200_12.csv,0.27419820547190626,-0.01690449451574483,,,,,,3_80_1.5_50_16.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1.25_50_4.csv,0.2614659604107804,-0.048340011118151754,,2_120_0.75_225_12.csv,0.1304378855967748,-0.07601120277248237,,2_80_1.75_125_20.csv,0.21416053435867344,-0.0275506752800872,,,
,,,,2_40_1.75_75_6.csv,0.27417989798883524,0.2055113912114599,,,,,,3_80_1.5_50_18.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1.25_75_4.csv,0.2614659429129851,-0.04834000209628211,,2_120_0.75_200_12.csv,0.13043787810111576,-0.07601119913071247,,2_80_1.75_50_18.csv,0.21416053001009777,-0.027550672841068595,,,
,,,,2_40_1.75_50_6.csv,0.27417989776280743,0.233747818933771,,,,,,3_80_1.5_50_20.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1.25_100_4.csv,0.2614659128080642,-0.0026049212307620888,,2_120_0.75_200_16.csv,0.13043787682539146,-0.07601120396553164,,2_80_1.75_75_18.csv,0.21416053001009777,-0.027550672841068595,,,
,,,,2_20_1.25_75_10.csv,0.2732199215624974,-0.021806298237560067,,,,,,3_80_1.5_50_4.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1.5_100_4.csv,0.25630808315245557,-0.13573910029595412,,2_120_0.75_200_18.csv,0.13043787682539146,-0.07601120396553164,,2_80_1.75_100_18.csv,0.21416051369508132,-0.02755067891823277,,,
,,,,2_20_1.25_75_12.csv,0.2732199215624974,-0.021806298237560067,,,,,,3_80_1.5_50_6.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1.5_50_4.csv,0.25630802198295194,-0.14257580569873496,,2_120_0.75_200_20.csv,0.13043787682539146,-0.07601120396553164,,2_80_1.75_150_18.csv,0.21416048900764462,-0.027550680026257112,,,
,,,,2_20_1.25_75_14.csv,0.2732199215624974,-0.021806298237560067,,,,,,3_80_1.5_50_8.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1.5_75_4.csv,0.25630802198295194,-0.14257580569873496,,2_120_0.75_200_10.csv,0.13043787674499288,-0.07601120710995654,,2_80_1.75_150_20.csv,0.21416048478157618,-0.027550687299232386,,,
,,,,2_20_1.25_75_16.csv,0.2732199215624974,-0.021806298237560067,,,,,,3_80_1.5_75_10.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1.5_125_4.csv,0.25630801989101243,-0.1357390565522301,,2_120_0.75_225_8.csv,0.1304378698923614,-0.07048707321584108,,2_80_1.75_100_20.csv,0.21416046943070238,-0.02755067089691199,,,
,,,,2_20_1.25_75_18.csv,0.2732199215624974,-0.021806298237560067,,,,,,3_80_1.5_75_12.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1.5_225_4.csv,0.2563080075293386,-0.13573904962581995,,2_120_0.75_200_14.csv,0.13043786853617875,-0.07601119705913087,,2_80_1.75_125_18.csv,0.21416045494576752,-0.027550665375439966,,,
,,,,2_20_1.25_75_20.csv,0.2732199215624974,-0.021806298237560067,,,,,,3_80_1.5_75_14.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1.5_175_4.csv,0.25630796622188445,-0.13573904803690232,,2_120_0.75_175_16.csv,0.1304378711465157,0.03700958270196218,,2_80_1.75_50_20.csv,0.21416044378644056,-0.027550650123913577,,,
,,,,2_20_1.25_75_8.csv,0.2732199215624974,-0.021806298237560067,,,,,,3_80_1.5_75_16.csv,0.6338289323460428,-0.0930156868492846,,,,2_60_1.5_200_4.csv,0.2563078908300762,-0.13573903471264429,,2_120_0.75_175_18.csv,0.1304378711465157,0.03700958270196218,,2_80_1.75_75_20.csv,0.21416044378644056,-0.027550650123913577,,,
,,,,2_40_1.25_50_6.csv,0.27294796938179733,0.03347807719661852,,,,,,3_80_1.5_75_18.csv,0.6338289323460428,-0.0930156868492846,,,,2_100_0.75_225_4.csv,0.25419566116797015,0.2984257845910958,,2_120_0.75_175_20.csv,0.1304378711465157,0.03700958270196218,,2_80_2_50_12.csv,0.21375186202034535,-0.06395488438465058,,,
,,,,2_40_1.75_100_6.csv,0.270745574613508,0.20551137163061167,,,,,,3_80_1.5_75_20.csv,0.6338289323460428,-0.0930156868492846,,,,2_100_0.75_200_4.csv,0.25419562145803376,0.2984257619011937,,2_120_0.75_100_10.csv,0.1304378611163134,0.21016985408191813,,2_80_2_75_12.csv,0.21375186202034535,-0.06395488438465058,,,
,,,,2_40_1.75_200_12.csv,0.2699712452352629,0.04601676641857983,,,,,,3_80_1.5_75_4.csv,0.6338289323460428,-0.0930156868492846,,,,1_40_1.25_100_10.csv,0.25162298979206277,0.02325797005360814,,2_120_0.75_125_10.csv,0.1304378611163134,0.21016985408191813,,2_80_2_100_12.csv,0.2137518615983484,-0.06395491114013847,,,
,,,,2_40_1.75_200_14.csv,0.2699712452352629,0.04601676641857983,,,,,,3_80_1.5_75_6.csv,0.6338289323460428,-0.0930156868492846,,,,1_40_1.25_100_12.csv,0.25162298979206277,0.02325797005360814,,2_120_0.75_150_10.csv,0.1304378611163134,0.21016985408191813,,2_80_2_150_12.csv,0.2137517990742196,-0.06395491274019366,,,
,,,,2_40_1.75_200_16.csv,0.2699712452352629,0.04601676641857983,,,,,,3_80_1.5_75_8.csv,0.6338289323460428,-0.0930156868492846,,,,1_40_1.25_100_14.csv,0.25162298979206277,0.02325797005360814,,2_120_0.75_50_10.csv,0.1304378611163134,0.21016985408191813,,2_80_2_125_12.csv,0.213751798244818,-0.06395486896331327,,,
,,,,2_40_1.75_200_18.csv,0.2699712452352629,0.04601676641857983,,,,,,2_60_0.75_50_4.csv,0.6313093010140886,-0.1434535166710593,,,,1_40_1.25_100_16.csv,0.25162298979206277,0.02325797005360814,,2_120_0.75_75_10.csv,0.1304378611163134,0.21016985408191813,,2_20_1_125_8.csv,0.21363566896916197,-0.025174437925744232,,,
,,,,2_40_1.75_200_20.csv,0.2699712452352629,0.04601676641857983,,,,,,2_60_0.75_75_4.csv,0.6313092098759113,-0.14345350268797033,,,,1_40_1.25_100_18.csv,0.25162298979206277,0.02325797005360814,,2_120_0.75_175_14.csv,0.1304378544278273,0.03700955575565479,,2_20_1_125_10.csv,0.21363564272208746,-0.025174446848810508,,,
,,,,2_80_1_150_4.csv,0.2678544049420285,-0.05608842139027327,,,,,,2_120_2_200_6.csv,0.6300700394255585,-0.07835808684715675,,,,1_40_1.25_100_20.csv,0.25162298979206277,0.02325797005360814,,2_120_0.75_175_10.csv,0.1304378705047861,0.03700956030638994,,2_20_1_125_12.csv,0.21363564272208746,-0.025174446848810508,,,
,,,,2_100_1.75_150_12.csv,0.2677522875758839,-0.011773246156600616,,,,,,2_120_2_225_6.csv,0.6300698985343856,-0.07835807471591766,,,,1_40_1.25_100_4.csv,0.25162298979206277,0.02325797005360814,,2_120_0.75_100_12.csv,0.13043785360785032,0.2101699024530397,,2_20_1_125_14.csv,0.21363564272208746,-0.025174446848810508,,,
,,,,2_100_1.75_125_12.csv,0.2677522789681023,-0.011773247336386093,,,,,,2_120_2_100_6.csv,0.6300698917704805,-0.07835806662928485,,,,1_40_1.25_100_6.csv,0.25162298979206277,0.02325797005360814,,2_120_0.75_125_12.csv,0.13043785360785032,0.2101699024530397,,2_20_1_125_16.csv,0.21363564272208746,-0.025174446848810508,,,
,,,,2_100_1.75_100_12.csv,0.26775226741442076,-0.011773212713821073,,,,,,2_120_2_125_6.csv,0.6300698917704805,-0.07835806662928485,,,,1_40_1.25_100_8.csv,0.25162298979206277,0.02325797005360814,,2_120_0.75_150_12.csv,0.13043785360785032,0.2101699024530397,,2_20_1_125_18.csv,0.21363564272208746,-0.025174446848810508,,,
,,,,2_100_1.75_50_12.csv,0.26775226741442076,-0.011773212713821073,,,,,,2_120_2_50_6.csv,0.6300698917704805,-0.07835806662928485,,,,3_40_1.25_100_10.csv,0.25162298979206277,0.02325797005360814,,2_120_0.75_50_12.csv,0.13043785360785032,0.2101699024530397,,2_20_1_125_20.csv,0.21363564272208746,-0.025174446848810508,,,
,,,,2_100_1.75_75_12.csv,0.26775226741442076,-0.011773212713821073,,,,,,2_120_2_75_6.csv,0.6300698917704805,-0.07835806662928485,,,,3_40_1.25_100_12.csv,0.25162298979206277,0.02325797005360814,,2_120_0.75_75_12.csv,0.13043785360785032,0.2101699024530397,,2_100_2_150_14.csv,0.21132033064509065,-0.06408498986337262,,,
,,,,2_100_1.75_175_12.csv,0.2677522502782738,-0.016904488797052683,,,,,,2_120_2_150_6.csv,0.6300698871448813,-0.07835806751748979,,,,3_40_1.25_100_14.csv,0.25162298979206277,0.02325797005360814,,2_120_1.5_225_10.csv,0.13036436994033357,0.028777635386438113,,2_100_2_125_14.csv,0.21132032986805688,-0.06408498291590244,,,
,,,,2_20_2_50_6.csv,0.2674841735440003,0.06425989829666554,,,,,,2_120_2_175_6.csv,0.6300698238659104,-0.078358077490975,,,,3_40_1.25_100_16.csv,0.25162298979206277,0.02325797005360814,,2_120_1.5_200_10.csv,0.1303643486790956,0.028777640994745494,,2_100_2_100_14.csv,0.2113202997139406,-0.06408499156227937,,,
,,,,2_120_1.75_100_10.csv,0.2651284628838283,-0.10017912028391615,,,,,,2_20_0.75_75_4.csv,0.628140290532354,-0.08586454549186996,,,,3_40_1.25_100_18.csv,0.25162298979206277,0.02325797005360814,,2_120_1.5_150_10.csv,0.13036433612823176,0.21580188559910268,,2_100_2_50_14.csv,0.2113202997139406,-0.06408499156227937,,,
,,,,2_120_1.75_125_10.csv,0.2651284628838283,-0.10017912028391615,,,,,,2_20_1_200_4.csv,0.6264498433754794,-0.08331630712993958,,,,3_40_1.25_100_20.csv,0.25162298979206277,0.02325797005360814,,2_120_1.5_175_10.csv,0.13036433612823176,0.02877763743778447,,2_100_2_75_14.csv,0.2113202997139406,-0.06408499156227937,,,
,,,,2_120_1.75_50_10.csv,0.2651284628838283,-0.10017912028391615,,,,,,2_20_1_225_4.csv,0.6264497601489412,-0.08331632354605945,,,,3_40_1.25_100_4.csv,0.25162298979206277,0.02325797005360814,,2_120_1.5_100_10.csv,0.13036433870630296,0.21580194626389892,,2_120_0.75_100_12.csv,0.2101699024530397,-0.04888642832429618,,,
,,,,2_120_1.75_75_10.csv,0.2651284628838283,-0.10017912028391615,,,,,,1_60_1_200_10.csv,0.6252317866252054,-0.09938414224903364,,,,3_40_1.25_100_6.csv,0.25162298979206277,0.02325797005360814,,2_120_1.5_125_10.csv,0.13036433870630296,0.21580194626389892,,2_120_0.75_125_12.csv,0.2101699024530397,-0.04888642832429618,,,
,,,,2_120_1.75_150_10.csv,0.26512843258687235,-0.1001791150270952,,,,,,1_60_1_200_12.csv,0.6252317866252054,-0.09938414224903364,,,,3_40_1.25_100_8.csv,0.25162298979206277,0.02325797005360814,,2_120_1.5_50_10.csv,0.13036433870630296,0.21580194626389892,,2_120_0.75_150_12.csv,0.2101699024530397,-0.04888642832429618,,,
,,,,2_120_1.75_200_10.csv,0.2651284282056099,-0.10017912243735277,,,,,,1_60_1_200_14.csv,0.6252317866252054,-0.09938414224903364,,,,2_80_2_100_10.csv,0.2509573306041201,0.08874383380208282,,2_120_1.5_75_10.csv,0.13036433870630296,0.21580194626389892,,2_120_0.75_50_12.csv,0.2101699024530397,-0.04888642832429618,,,
,,,,2_120_1.75_175_10.csv,0.2651284057906954,-0.10017910990230552,,,,,,1_60_1_200_16.csv,0.6252317866252054,-0.09938414224903364,,,,2_80_2_175_10.csv,0.25095732227959755,0.08874377653913557,,2_120_1_175_8.csv,0.13020147760223594,0.021872125630636785,,2_120_0.75_75_12.csv,0.2101699024530397,-0.04888642832429618,,,
,,,,2_40_1.5_75_4.csv,0.2634873173227101,0.027989112969465907,,,,,,1_60_1_200_18.csv,0.6252317866252054,-0.09938414224903364,,,,2_80_2_225_10.csv,0.25095731403189403,0.08874378525824113,,2_120_1_100_8.csv,0.13020147341370358,0.18291457514518453,,2_120_0.75_100_16.csv,0.21016989534496783,-0.04888642324824943,,,
,,,,2_40_1.75_50_4.csv,0.2633037209341419,0.13072634174402178,,,,,,1_60_1_200_20.csv,0.6252317866252054,-0.09938414224903364,,,,2_80_2_150_10.csv,0.25095730499525887,0.08874377505760833,,2_120_1_125_8.csv,0.13020147341370358,0.18291457514518453,,2_120_0.75_100_18.csv,0.21016989534496783,-0.04888642324824943,,,
,,,,2_40_1.75_75_4.csv,0.2633036550415316,0.10761962201240388,,,,,,1_60_1_200_4.csv,0.6252317866252054,-0.09938414224903364,,,,2_80_2_50_10.csv,0.25095728409264223,0.0887437811582501,,2_120_1_150_8.csv,0.13020147341370358,0.18291457514518453,,2_120_0.75_100_20.csv,0.21016989534496783,-0.04888642324824943,,,
,,,,2_60_1_50_10.csv,0.26217887568011516,0.016969066994073717,,,,,,1_60_1_200_6.csv,0.6252317866252054,-0.09938414224903364,,,,2_80_2_75_10.csv,0.25095728409264223,0.0887437811582501,,2_120_1_75_8.csv,0.13020147341370358,0.18291457514518453,,2_120_0.75_125_16.csv,0.21016989534496783,-0.04888642324824943,,,
,,,,2_60_1_50_12.csv,0.26217887568011516,0.016969066994073717,,,,,,1_60_1_200_8.csv,0.6252317866252054,-0.09938414224903364,,,,2_80_2_200_10.csv,0.2509572840555864,0.08874378295382418,,2_120_1_200_8.csv,0.1302014538969817,0.021872117874722225,,2_120_0.75_125_18.csv,0.21016989534496783,-0.04888642324824943,,,
,,,,2_60_1_50_14.csv,0.26217887568011516,0.016969066994073717,,,,,,3_60_1_200_10.csv,0.6252317866252054,-0.09938414224903364,,,,2_80_2_125_10.csv,0.2509572763214299,0.0887438004293434,,2_120_1_50_8.csv,0.1302014546895994,0.18291453185448237,,2_120_0.75_125_20.csv,0.21016989534496783,-0.04888642324824943,,,
,,,,2_60_1_50_16.csv,0.26217887568011516,0.016969066994073717,,,,,,3_60_1_200_12.csv,0.6252317866252054,-0.09938414224903364,,,,2_80_1_125_16.csv,0.26899046994583176,0.20638413391747135,,2_120_1_225_8.csv,0.130201424352414,0.02187211120947368,,2_120_0.75_150_16.csv,0.21016989534496783,-0.04888642324824943,,,
,,,,2_60_1_50_18.csv,0.26217887568011516,0.016969066994073717,,,,,,3_60_1_200_14.csv,0.6252317866252054,-0.09938414224903364,,,,2_80_1_125_14.csv,0.26899043047850324,0.2063841421338018,,2_100_1.25_200_10.csv,0.12763464980355235,0.050008395835155775,,2_120_0.75_150_18.csv,0.21016989534496783,-0.04888642324824943,,,
,,,,2_60_1_50_20.csv,0.26217887568011516,0.016969066994073717,,,,,,3_60_1_200_16.csv,0.6252317866252054,-0.09938414224903364,,,,2_80_1_225_16.csv,0.26899038365475264,0.20638409807442276,,2_100_1.25_225_10.csv,0.1276346570032156,0.050008406772775946,,2_120_0.75_150_20.csv,0.21016989534496783,-0.04888642324824943,,,
,,,,2_60_1_100_10.csv,0.26217883328865493,0.016305637998996928,,,,,,3_60_1_200_18.csv,0.6252317866252054,-0.09938414224903364,,,,2_80_1_225_18.csv,0.26899038365475264,0.20638409807442276,,2_100_1.25_100_10.csv,0.1276346217242488,0.2385710793913104,,2_120_0.75_50_16.csv,0.21016989534496783,-0.04888642324824943,,,
,,,,2_60_1_100_12.csv,0.26217883328865493,0.016305637998996928,,,,,,3_60_1_200_20.csv,0.6252317866252054,-0.09938414224903364,,,,2_80_1_225_20.csv,0.26899038365475264,0.20638409807442276,,2_100_1.25_125_10.csv,0.1276346217242488,0.2385710793913104,,2_120_0.75_50_18.csv,0.21016989534496783,-0.04888642324824943,,,
,,,,2_60_1_100_14.csv,0.26217883328865493,0.016305637998996928,,,,,,3_60_1_200_4.csv,0.6252317866252054,-0.09938414224903364,,,,2_80_1_125_12.csv,0.2689903843759965,0.20638407021542132,,2_100_1.25_50_10.csv,0.1276346217242488,0.2385710793913104,,2_120_0.75_50_20.csv,0.21016989534496783,-0.04888642324824943,,,
,,,,2_60_1_100_16.csv,0.26217883328865493,0.016305637998996928,,,,,,3_60_1_200_6.csv,0.6252317866252054,-0.09938414224903364,,,,2_80_1_225_12.csv,0.26899037449738183,0.20638405907344065,,2_100_1.25_75_10.csv,0.1276346217242488,0.2385710793913104,,2_120_0.75_75_16.csv,0.21016989534496783,-0.04888642324824943,,,
,,,,2_60_1_100_18.csv,0.26217883328865493,0.016305637998996928,,,,,,3_60_1_200_8.csv,0.6252317866252054,-0.09938414224903364,,,,2_80_1_100_18.csv,0.26899039045990997,0.20638413615631446,,2_100_1.25_175_10.csv,0.12763460565200094,0.05000843020743076,,2_120_0.75_75_18.csv,0.21016989534496783,-0.04888642324824943,,,
,,,,2_60_1_100_20.csv,0.26217883328865493,0.016305637998996928,,,,,,2_60_1.25_125_6.csv,0.6193171380316358,-0.02441488894372189,,,,2_80_1_100_20.csv,0.26899039045990997,0.20638413615631446,,2_100_1.25_150_10.csv,0.1276346103276017,0.23857107243545578,,2_120_0.75_75_20.csv,0.21016989534496783,-0.04888642324824943,,,
,,,,2_60_1_75_10.csv,0.2621788309699751,0.016969116594817913,,,,,,2_80_2_100_6.csv,0.6185102460214581,-0.11824010049206979,,,,2_80_1_50_18.csv,0.26899039045990997,0.20638413615631446,,2_120_1.25_100_8.csv,0.12683572362897239,0.25271088481506326,,2_120_0.75_100_14.csv,0.21016986961432346,-0.0488864322942045,,,
,,,,2_60_1_75_12.csv,0.2621788309699751,0.016969116594817913,,,,,,2_80_2_150_6.csv,0.6185102354209596,-0.11824008915393701,,,,2_80_1_50_20.csv,0.26899039045990997,0.20638413615631446,,2_120_1.25_125_8.csv,0.12683572362897239,0.25271088481506326,,2_120_0.75_125_14.csv,0.21016986961432346,-0.0488864322942045,,,
,,,,2_60_1_75_14.csv,0.2621788309699751,0.016969116594817913,,,,,,2_80_2_50_6.csv,0.6185102014718553,-0.11824008658345067,,,,2_80_1_75_18.csv,0.26899039045990997,0.20638413615631446,,2_120_1.25_150_8.csv,0.12683572362897239,0.25271088481506326,,2_120_0.75_150_14.csv,0.21016986961432346,-0.0488864322942045,,,
,,,,2_60_1_75_16.csv,0.2621788309699751,0.016969116594817913,,,,,,2_80_2_75_6.csv,0.6185102014718553,-0.11824008658345067,,,,2_80_1_75_20.csv,0.26899039045990997,0.20638413615631446,,2_120_1.25_175_8.csv,0.12683572362897239,0.11009482102254478,,2_120_0.75_50_14.csv,0.21016986961432346,-0.0488864322942045,,,
