Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,Pass2,Para3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5
1_20_0.75_225_14.csv,0.1231961876,-0.01553815519078852,-0.22270892061379172,No,,,,,2_120_1.25_125_12.csv,0.4338144265480275,-0.0046670746744980444,-0.024070509950196387,No,,,,,
1_20_0.75_225_16.csv,0.1231961876,-0.01553815519078852,-0.22270892061379172,No,,,,,2_120_1.25_50_12.csv,0.4338144265480275,-0.0046670746744980444,-0.024070509950196387,No,,,,,
1_20_0.75_225_18.csv,0.1231961876,-0.01553815519078852,-0.22270892061379172,No,,,,,2_120_1.25_75_12.csv,0.4338144265480275,-0.0046670746744980444,-0.024070509950196387,No,,,,,
1_20_0.75_225_20.csv,0.1231961876,-0.01553815519078852,-0.22270892061379172,No,,,,,2_120_1.25_225_14.csv,0.4338143750064082,-0.025429791756190024,-0.13115454501799412,No,,,,,
1_20_0.75_225_4.csv,0.1231961876,-0.01553815519078852,-0.22270892061379172,No,,,,,2_120_1.25_100_14.csv,0.433814312184752,0.008607226208029221,0.04439190253715863,No,,,,,
1_20_0.75_225_6.csv,0.1231961876,-0.01553815519078852,-0.22270892061379172,No,,,,,2_120_1.25_125_14.csv,0.433814312184752,0.008607226208029221,0.04439190253715863,No,,,,,
1_20_0.75_225_8.csv,0.1231961876,-0.01553815519078852,-0.22270892061379172,No,,,,,2_120_1.25_50_14.csv,0.433814312184752,0.008607226208029221,0.04439190253715863,No,,,,,
3_20_0.75_225_10.csv,0.1231961876,-0.01553815519078852,-0.22270892061379172,No,,,,,2_120_1.25_75_14.csv,0.433814312184752,0.008607226208029221,0.04439190253715863,No,,,,,
3_20_0.75_225_12.csv,0.1231961876,-0.01553815519078852,-0.22270892061379172,No,,,,,2_120_1.25_100_16.csv,0.43381431790652875,0.0086072311683046,0.04439192811985575,No,,,,,
3_20_0.75_225_14.csv,0.1231961876,-0.01553815519078852,-0.22270892061379172,No,,,,,2_120_1.25_100_18.csv,0.43381431790652875,0.0086072311683046,0.04439192811985575,No,,,,,
3_20_0.75_225_16.csv,0.1231961876,-0.01553815519078852,-0.22270892061379172,No,,,,,2_120_1.25_100_20.csv,0.43381431790652875,0.0086072311683046,0.04439192811985575,No,,,,,
3_20_0.75_225_18.csv,0.1231961876,-0.01553815519078852,-0.22270892061379172,No,,,,,2_120_1.25_125_16.csv,0.43381431790652875,0.0086072311683046,0.04439192811985575,No,,,,,
3_20_0.75_225_20.csv,0.1231961876,-0.01553815519078852,-0.22270892061379172,No,,,,,2_120_1.25_125_18.csv,0.43381431790652875,0.0086072311683046,0.04439192811985575,No,,,,,
3_20_0.75_225_4.csv,0.1231961876,-0.01553815519078852,-0.22270892061379172,No,,,,,2_120_1.25_125_20.csv,0.43381431790652875,0.0086072311683046,0.04439192811985575,No,,,,,
3_20_0.75_225_6.csv,0.1231961876,-0.01553815519078852,-0.22270892061379172,No,,,,,2_120_1.25_50_16.csv,0.43381431790652875,0.0086072311683046,0.04439192811985575,No,,,,,
3_20_0.75_225_8.csv,0.1231961876,-0.01553815519078852,-0.22270892061379172,No,,,,,2_120_1.25_50_18.csv,0.43381431790652875,0.0086072311683046,0.04439192811985575,No,,,,,
2_20_0.75_75_4.csv,0.1216153,-0.006705907585864231,-0.09611600745685893,No,,,,,2_120_1.25_50_20.csv,0.43381431790652875,0.0086072311683046,0.04439192811985575,No,,,,,
2_20_1.25_100_10.csv,0.12022212499999999,-0.029033436587181473,-0.41613725983850347,No,,,,,2_120_1.25_75_16.csv,0.43381431790652875,0.0086072311683046,0.04439192811985575,No,,,,,
2_20_1.25_100_12.csv,0.12022212499999999,-0.029033436587181473,-0.41613725983850347,No,,,,,2_120_1.25_75_18.csv,0.43381431790652875,0.0086072311683046,0.04439192811985575,No,,,,,
2_20_1.25_100_14.csv,0.12022212499999999,-0.029033436587181473,-0.41613725983850347,No,,,,,2_120_1.25_75_20.csv,0.43381431790652875,0.0086072311683046,0.04439192811985575,No,,,,,
2_20_1.25_100_16.csv,0.12022212499999999,-0.029033436587181473,-0.41613725983850347,No,,,,,2_120_1.25_150_16.csv,0.4338141910907335,0.008607217525609511,0.04439185775744443,No,,,,,
2_20_1.25_100_18.csv,0.12022212499999999,-0.029033436587181473,-0.41613725983850347,No,,,,,2_120_1.25_150_18.csv,0.4338141910907335,0.008607217525609511,0.04439185775744443,No,,,,,
2_20_1.25_100_20.csv,0.12022212499999999,-0.029033436587181473,-0.41613725983850347,No,,,,,2_120_1.25_150_20.csv,0.4338141910907335,0.008607217525609511,0.04439185775744443,No,,,,,
2_20_1.25_100_6.csv,0.12022212499999999,-0.029033436587181473,-0.41613725983850347,No,,,,,2_120_1.25_175_16.csv,0.4338141910907335,0.008607217525609511,0.04439185775744443,No,,,,,
2_20_1.25_100_8.csv,0.12022212499999999,-0.029033436587181473,-0.41613725983850347,No,,,,,2_120_1.25_175_18.csv,0.4338141910907335,0.008607217525609511,0.04439185775744443,No,,,,,
1_40_0.75_75_10.csv,0.11583565,0.017064531885491712,0.24458653104781028,No,,,,,2_120_1.25_175_20.csv,0.4338141910907335,0.008607217525609511,0.04439185775744443,No,,,,,
1_40_0.75_75_12.csv,0.11583565,0.017064531885491712,0.24458653104781028,No,,,,,2_120_1.25_150_14.csv,0.4338140318476237,0.008607222297909514,0.044391882370655646,No,,,,,
1_40_0.75_75_14.csv,0.11583565,0.017064531885491712,0.24458653104781028,No,,,,,2_120_1.25_175_14.csv,0.4338140318476237,0.008607222297909514,0.044391882370655646,No,,,,,
1_40_0.75_75_16.csv,0.11583565,0.017064531885491712,0.24458653104781028,No,,,,,2_120_1_100_14.csv,0.43122084783369036,0.044153869616179044,0.22772426671107832,No,,,,,
1_40_0.75_75_18.csv,0.11583565,0.017064531885491712,0.24458653104781028,No,,,,,2_120_1_100_16.csv,0.43122084783369036,0.044153869616179044,0.22772426671107832,No,,,,,
1_40_0.75_75_20.csv,0.11583565,0.017064531885491712,0.24458653104781028,No,,,,,2_120_1_100_18.csv,0.43122084783369036,0.044153869616179044,0.22772426671107832,No,,,,,
1_40_0.75_75_4.csv,0.11583565,0.017064531885491712,0.24458653104781028,No,,,,,2_120_1_100_20.csv,0.43122084783369036,0.044153869616179044,0.22772426671107832,No,,,,,
1_40_0.75_75_6.csv,0.11583565,0.017064531885491712,0.24458653104781028,No,,,,,2_120_1_125_14.csv,0.43122084783369036,0.044153869616179044,0.22772426671107832,No,,,,,
1_40_0.75_75_8.csv,0.11583565,0.017064531885491712,0.24458653104781028,No,,,,,2_120_1_125_16.csv,0.43122084783369036,0.044153869616179044,0.22772426671107832,No,,,,,
3_40_0.75_75_10.csv,0.11583565,0.017064531885491712,0.24458653104781028,No,,,,,2_120_1_125_18.csv,0.43122084783369036,0.044153869616179044,0.22772426671107832,No,,,,,
3_40_0.75_75_12.csv,0.11583565,0.017064531885491712,0.24458653104781028,No,,,,,2_120_1_125_20.csv,0.43122084783369036,0.044153869616179044,0.22772426671107832,No,,,,,
3_40_0.75_75_14.csv,0.11583565,0.017064531885491712,0.24458653104781028,No,,,,,2_120_1_50_14.csv,0.43122084783369036,0.044153869616179044,0.22772426671107832,No,,,,,
3_40_0.75_75_16.csv,0.11583565,0.017064531885491712,0.24458653104781028,No,,,,,2_120_1_50_16.csv,0.43122084783369036,0.044153869616179044,0.22772426671107832,No,,,,,
3_40_0.75_75_18.csv,0.11583565,0.017064531885491712,0.24458653104781028,No,,,,,2_120_1_50_18.csv,0.43122084783369036,0.044153869616179044,0.22772426671107832,No,,,,,
3_40_0.75_75_20.csv,0.11583565,0.017064531885491712,0.24458653104781028,No,,,,,2_120_1_50_20.csv,0.43122084783369036,0.044153869616179044,0.22772426671107832,No,,,,,
3_40_0.75_75_4.csv,0.11583565,0.017064531885491712,0.24458653104781028,No,,,,,2_120_1_75_14.csv,0.43122084783369036,0.044153869616179044,0.22772426671107832,No,,,,,
3_40_0.75_75_6.csv,0.11583565,0.017064531885491712,0.24458653104781028,No,,,,,2_120_1_75_16.csv,0.43122084783369036,0.044153869616179044,0.22772426671107832,No,,,,,
3_40_0.75_75_8.csv,0.11583565,0.017064531885491712,0.24458653104781028,No,,,,,2_120_1_75_18.csv,0.43122084783369036,0.044153869616179044,0.22772426671107832,No,,,,,
2_120_0.75_100_4.csv,0.1138913,-0.0069890758798122135,-0.10017466849627178,No,,,,,2_120_1_75_20.csv,0.43122084783369036,0.044153869616179044,0.22772426671107832,No,,,,,
2_120_0.75_125_4.csv,0.1138913,-0.0069890758798122135,-0.10017466849627178,No,,,,,2_120_1_100_10.csv,0.4312207833568402,0.04415387264997016,0.22772428235790299,No,,,,,
2_120_0.75_75_4.csv,0.1138913,-0.0069890758798122135,-0.10017466849627178,No,,,,,2_120_1_125_10.csv,0.4312207833568402,0.04415387264997016,0.22772428235790299,No,,,,,
2_80_1.75_150_4.csv,0.112797075,0.011828371476939164,0.1695364611758907,No,,,,,2_120_1_50_10.csv,0.4312207833568402,0.04415387264997016,0.22772428235790299,No,,,,,
1_20_0.75_75_10.csv,0.11256545,-0.015152378485849924,-0.21717956963873172,No,,,,,2_120_1_75_10.csv,0.4312207833568402,0.04415387264997016,0.22772428235790299,No,,,,,
1_20_0.75_75_12.csv,0.11256545,-0.015152378485849924,-0.21717956963873172,No,,,,,2_120_1_150_10.csv,0.4312208280043731,0.044153846105732454,0.22772414545558572,No,,,,,
1_20_0.75_75_14.csv,0.11256545,-0.015152378485849924,-0.21717956963873172,No,,,,,2_120_1_175_10.csv,0.4312208280043731,0.021235260654952667,0.10952118586896765,No,,,,,
1_20_0.75_75_16.csv,0.11256545,-0.015152378485849924,-0.21717956963873172,No,,,,,2_120_1_200_10.csv,0.431220828344214,-0.013132141460137569,-0.06772922306361531,No,,,,,
1_20_0.75_75_18.csv,0.11256545,-0.015152378485849924,-0.21717956963873172,No,,,,,2_120_1_150_12.csv,0.4312207835807374,0.04415386982478855,0.22772426778698507,No,,,,,
1_20_0.75_75_20.csv,0.11256545,-0.015152378485849924,-0.21717956963873172,No,,,,,2_120_1_175_12.csv,0.4312207835807374,0.021235275326140373,0.10952126153584558,No,,,,,
1_20_0.75_75_4.csv,0.11256545,-0.015152378485849924,-0.21717956963873172,No,,,,,2_120_1_200_14.csv,0.43122075267146476,-0.013132145352590125,-0.06772924313899968,No,,,,,
1_20_0.75_75_6.csv,0.11256545,-0.015152378485849924,-0.21717956963873172,No,,,,,2_120_1_200_16.csv,0.43122075267146476,-0.013132145352590125,-0.06772924313899968,No,,,,,
1_20_0.75_75_8.csv,0.11256545,-0.015152378485849924,-0.21717956963873172,No,,,,,2_120_1_200_18.csv,0.43122075267146476,-0.013132145352590125,-0.06772924313899968,No,,,,,
3_20_0.75_75_10.csv,0.11256545,-0.015152378485849924,-0.21717956963873172,No,,,,,2_120_1_200_20.csv,0.43122075267146476,-0.013132145352590125,-0.06772924313899968,No,,,,,
3_20_0.75_75_12.csv,0.11256545,-0.015152378485849924,-0.21717956963873172,No,,,,,2_120_1_100_12.csv,0.4312206551877108,0.044153873034465996,0.22772428434094624,No,,,,,
3_20_0.75_75_14.csv,0.11256545,-0.015152378485849924,-0.21717956963873172,No,,,,,2_120_1_125_12.csv,0.4312206551877108,0.044153873034465996,0.22772428434094624,No,,,,,
3_20_0.75_75_16.csv,0.11256545,-0.015152378485849924,-0.21717956963873172,No,,,,,2_120_1_50_12.csv,0.4312206551877108,0.044153873034465996,0.22772428434094624,No,,,,,
3_20_0.75_75_18.csv,0.11256545,-0.015152378485849924,-0.21717956963873172,No,,,,,2_120_1_75_12.csv,0.4312206551877108,0.044153873034465996,0.22772428434094624,No,,,,,
3_20_0.75_75_20.csv,0.11256545,-0.015152378485849924,-0.21717956963873172,No,,,,,2_120_1_225_10.csv,0.43122078900556793,-0.013132146686215056,-0.06772925001719093,No,,,,,
3_20_0.75_75_4.csv,0.11256545,-0.015152378485849924,-0.21717956963873172,No,,,,,2_120_1_200_12.csv,0.4312206778319191,-0.013132151007437384,-0.06772927230396204,No,,,,,
3_20_0.75_75_6.csv,0.11256545,-0.015152378485849924,-0.21717956963873172,No,,,,,2_120_1_150_14.csv,0.4312207317316935,0.04415387377485109,0.22772428815949383,No,,,,,
3_20_0.75_75_8.csv,0.11256545,-0.015152378485849924,-0.21717956963873172,No,,,,,2_120_1_150_16.csv,0.4312207317316935,0.04415387377485109,0.22772428815949383,No,,,,,
2_20_1.5_150_10.csv,0.11199614999999999,-0.010359406678576,-0.14848173745572465,No,,,,,2_120_1_150_18.csv,0.4312207317316935,0.04415387377485109,0.22772428815949383,No,,,,,
2_20_1.5_150_12.csv,0.11199614999999999,-0.010359406678576,-0.14848173745572465,No,,,,,2_120_1_150_20.csv,0.4312207317316935,0.04415387377485109,0.22772428815949383,No,,,,,
2_20_1.5_150_14.csv,0.11199614999999999,-0.010359406678576,-0.14848173745572465,No,,,,,2_120_1_175_14.csv,0.4312207317316935,0.021235261827273706,0.10952119191523159,No,,,,,
2_20_1.5_150_16.csv,0.11199614999999999,-0.010359406678576,-0.14848173745572465,No,,,,,2_120_1_175_16.csv,0.4312207317316935,0.021235261827273706,0.10952119191523159,No,,,,,
2_20_1.5_150_18.csv,0.11199614999999999,-0.010359406678576,-0.14848173745572465,No,,,,,2_120_1_175_18.csv,0.4312207317316935,0.021235261827273706,0.10952119191523159,No,,,,,
2_20_1.5_150_20.csv,0.11199614999999999,-0.010359406678576,-0.14848173745572465,No,,,,,2_120_1_175_20.csv,0.4312207317316935,0.021235261827273706,0.10952119191523159,No,,,,,
2_20_1.5_150_6.csv,0.11199614999999999,-0.010359406678576,-0.14848173745572465,No,,,,,2_120_1_225_14.csv,0.4312206856679169,-0.013132147514384188,-0.06772925428848607,No,,,,,
2_20_1.5_150_8.csv,0.11199614999999999,-0.010359406678576,-0.14848173745572465,No,,,,,2_120_1_225_16.csv,0.4312206856679169,-0.013132147514384188,-0.06772925428848607,No,,,,,
2_20_1.5_150_4.csv,0.111650125,-0.010224293925760498,-0.14654516165433626,No,,,,,2_120_1_225_18.csv,0.4312206856679169,-0.013132147514384188,-0.06772925428848607,No,,,,,
2_20_0.75_200_10.csv,0.1090391876,-0.024326951343564815,-0.3486790425906803,No,,,,,2_120_1_225_20.csv,0.4312206856679169,-0.013132147514384188,-0.06772925428848607,No,,,,,
2_20_0.75_200_12.csv,0.1090391876,-0.024326951343564815,-0.3486790425906803,No,,,,,2_120_1_225_12.csv,0.4312206120656993,-0.013132145950133296,-0.06772924622083785,No,,,,,
2_20_0.75_200_14.csv,0.1090391876,-0.024326951343564815,-0.3486790425906803,No,,,,,2_120_1_150_8.csv,0.42959656753322595,0.0441538853986197,0.22772434810926054,No,,,,,
2_20_0.75_200_16.csv,0.1090391876,-0.024326951343564815,-0.3486790425906803,No,,,,,2_120_1_175_8.csv,0.42959656753322595,0.021235271781432218,0.10952124325395834,No,,,,,
2_20_0.75_200_18.csv,0.1090391876,-0.024326951343564815,-0.3486790425906803,No,,,,,2_120_1_100_8.csv,0.4295966572716161,0.04415387816459616,0.22772431079967204,No,,,,,
2_20_0.75_200_20.csv,0.1090391876,-0.024326951343564815,-0.3486790425906803,No,,,,,2_120_1_125_8.csv,0.4295966572716161,0.04415387816459616,0.22772431079967204,No,,,,,
2_20_0.75_200_4.csv,0.1090391876,-0.009931899911582606,-0.14235426804490078,No,,,,,2_120_1_50_8.csv,0.4295966572716161,0.04415387816459616,0.22772431079967204,No,,,,,
2_20_0.75_200_6.csv,0.1090391876,-0.024326951343564815,-0.3486790425906803,No,,,,,2_120_1_75_8.csv,0.4295966572716161,0.04415387816459616,0.22772431079967204,No,,,,,
2_20_0.75_200_8.csv,0.1090391876,-0.024326951343564815,-0.3486790425906803,No,,,,,2_120_1_200_8.csv,0.42959631801877224,-0.013132155278306166,-0.06772929433103396,No,,,,,
2_20_0.75_225_10.csv,0.10878322499999998,-0.029088440539475548,-0.41692563340631084,No,,,,,2_120_1_225_8.csv,0.4295962896869814,-0.013132153107180711,-0.06772928313342079,No,,,,,
2_20_0.75_225_12.csv,0.10878322499999998,-0.029088440539475548,-0.41692563340631084,No,,,,,2_120_1.75_175_16.csv,0.4292930984607421,0.01742561933791133,0.08987290174581179,No,,,,,
2_20_0.75_225_14.csv,0.10878322499999998,-0.029088440539475548,-0.41692563340631084,No,,,,,2_120_1.75_200_16.csv,0.4292930984607421,0.01742561933791133,0.08987290174581179,No,,,,,
2_20_0.75_225_16.csv,0.10878322499999998,-0.029088440539475548,-0.41692563340631084,No,,,,,2_120_1.75_100_16.csv,0.42929309893372836,0.017425624282603382,0.08987292724813767,No,,,,,
2_20_0.75_225_18.csv,0.10878322499999998,-0.029088440539475548,-0.41692563340631084,No,,,,,2_120_1.75_125_16.csv,0.42929309893372836,0.017425624282603382,0.08987292724813767,No,,,,,
2_20_0.75_225_20.csv,0.10878322499999998,-0.029088440539475548,-0.41692563340631084,No,,,,,2_120_1.75_50_16.csv,0.42929309893372836,0.017425624282603382,0.08987292724813767,No,,,,,
2_20_0.75_225_4.csv,0.10878322499999998,-0.015083550863230993,-0.2161930609217276,No,,,,,2_120_1.75_75_16.csv,0.42929309893372836,0.017425624282603382,0.08987292724813767,No,,,,,
2_20_0.75_225_6.csv,0.10878322499999998,-0.029088440539475548,-0.41692563340631084,No,,,,,2_120_1.75_150_16.csv,0.4292930837097312,0.017425630584963752,0.08987295975265892,No,,,,,
2_20_0.75_225_8.csv,0.10878322499999998,-0.029088440539475548,-0.41692563340631084,No,,,,,2_120_1.75_225_16.csv,0.4292931089084095,-0.007475715507492949,-0.03855611856634797,No,,,,,
1_120_1.75_100_10.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_1.5_225_10.csv,0.4077311964880387,-0.025610998686321794,-0.13208912256795596,No,,,,,
1_120_1.75_100_12.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_1.5_150_10.csv,0.40773116531104675,0.019931924718002616,0.10279921057891536,No,,,,,
1_120_1.75_100_14.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_1.5_175_10.csv,0.4077311302012097,0.019931927182768514,0.10279922329098366,No,,,,,
1_120_1.75_100_16.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_1.5_100_10.csv,0.4077311163480278,0.01993192757826032,0.10279922533073879,No,,,,,
1_120_1.75_100_18.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_1.5_125_10.csv,0.4077311163480278,0.01993192757826032,0.10279922533073879,No,,,,,
1_120_1.75_100_20.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_1.5_50_10.csv,0.4077311163480278,0.01993192757826032,0.10279922533073879,No,,,,,
1_120_1.75_100_4.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_1.5_75_10.csv,0.4077311163480278,0.01993192757826032,0.10279922533073879,No,,,,,
1_120_1.75_100_6.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_1.5_200_10.csv,0.4077310901374429,0.006026067881741857,0.031079538474199964,No,,,,,
1_120_1.75_100_8.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_60_0.75_50_4.csv,0.42216069346742835,-0.02001322247916449,-0.10321850504181916,No,,,,,
1_120_1.75_125_10.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_60_0.75_75_4.csv,0.42216069346742835,-0.02001322247916449,-0.10321850504181916,No,,,,,
1_120_1.75_125_12.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_1.25_225_8.csv,0.418732565451652,-0.052060670256733846,-0.2685037135308708,No,,,,,
1_120_1.75_125_14.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_1.25_100_8.csv,0.4187325034523055,-0.023216042355169064,-0.11973709818011011,No,,,,,
1_120_1.75_125_16.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_1.25_125_8.csv,0.4187325034523055,-0.023216042355169064,-0.11973709818011011,No,,,,,
1_120_1.75_125_18.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_1.25_50_8.csv,0.4187325034523055,-0.023216042355169064,-0.11973709818011011,No,,,,,
1_120_1.75_125_20.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_1.25_75_8.csv,0.4187325034523055,-0.023216042355169064,-0.11973709818011011,No,,,,,
1_120_1.75_125_4.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_1.25_150_8.csv,0.41873239881184776,-0.023216034933287177,-0.11973705990163927,No,,,,,
1_120_1.75_125_6.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_1.25_175_8.csv,0.41873239881184776,-0.023216034933287177,-0.11973705990163927,No,,,,,
1_120_1.75_125_8.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_1.25_200_8.csv,0.41873244793856007,-0.04554762273987695,-0.2349125700427999,No,,,,,
1_120_1.75_50_10.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_2_150_20.csv,0.4176898294396465,-0.016216390833177406,-0.08363628699561186,No,,,,,
1_120_1.75_50_12.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_2_225_20.csv,0.4176898290785427,-0.016216395809018725,-0.08363631265859056,No,,,,,
1_120_1.75_50_14.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_2_175_20.csv,0.41768978129022827,-0.0162163888667207,-0.08363627685358094,No,,,,,
1_120_1.75_50_16.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_2_200_20.csv,0.41768971235357605,-0.016216396665612892,-0.08363631707648826,No,,,,,
1_120_1.75_50_18.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_2_100_20.csv,0.4176897498075626,-0.016216389586938565,-0.08363628056811573,No,,,,,
1_120_1.75_50_20.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_2_125_20.csv,0.4176897498075626,-0.016216389586938565,-0.08363628056811573,No,,,,,
1_120_1.75_50_4.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_2_50_20.csv,0.4176897498075626,-0.016216389586938565,-0.08363628056811573,No,,,,,
1_120_1.75_50_6.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_2_75_20.csv,0.4176897498075626,-0.016216389586938565,-0.08363628056811573,No,,,,,
1_120_1.75_50_8.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_1.5_200_10.csv,0.41468703278283847,0.003486630634497059,0.017982351522872805,No,,,,,
1_120_1.75_75_10.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_1.5_225_10.csv,0.4146870648270302,-0.02776047838575307,-0.1431750974240301,No,,,,,
1_120_1.75_75_12.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_1.5_125_10.csv,0.4146870082710583,0.025776247965323823,0.13294139828495186,No,,,,,
1_120_1.75_75_14.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_1.5_175_10.csv,0.4146869665889833,0.025776252192484285,0.13294142008659743,No,,,,,
1_120_1.75_75_16.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_1.5_150_10.csv,0.4146868488911036,0.025776247510576326,0.1329413959395846,No,,,,,
1_120_1.75_75_18.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_1.5_100_10.csv,0.41468677675771703,0.025776247042947533,0.13294139352778184,No,,,,,
1_120_1.75_75_20.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_1.5_50_10.csv,0.41468677675771703,0.025776247042947533,0.13294139352778184,No,,,,,
1_120_1.75_75_4.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_1.5_75_10.csv,0.41468677675771703,0.025776247042947533,0.13294139352778184,No,,,,,
1_120_1.75_75_6.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_0.75_150_8.csv,0.40653087502367946,0.0735898966649288,0.3795410323271944,No,,,,,
1_120_1.75_75_8.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_0.75_200_8.csv,0.406530927616484,-0.0029542904624892587,-0.015236798837114426,No,,,,,
3_120_1.75_100_10.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_0.75_175_8.csv,0.406530865481911,-0.0029542930353029066,-0.015236812106440682,No,,,,,
3_120_1.75_100_12.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_0.75_100_8.csv,0.4065308804388855,0.07358988326985991,0.37954096324191905,No,,,,,
3_120_1.75_100_14.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_0.75_125_8.csv,0.4065308804388855,0.07358988326985991,0.37954096324191905,No,,,,,
3_120_1.75_100_16.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_0.75_75_8.csv,0.4065308804388855,0.07358988326985991,0.37954096324191905,No,,,,,
3_120_1.75_100_18.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_0.75_225_8.csv,0.40653077241543284,-0.0029542899976168317,-0.01523679643952768,No,,,,,
3_120_1.75_100_20.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_1.5_225_8.csv,0.4007580421901898,-0.028639917563411978,-0.14771081860974436,No,,,,,
3_120_1.75_100_4.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_1.5_125_8.csv,0.4007579615769853,0.024623455579331315,0.12699585369164024,No,,,,,
3_120_1.75_100_6.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_1.5_200_8.csv,0.4007579209200951,0.002447654341991044,0.012623815195301844,No,,,,,
3_120_1.75_100_8.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_1.5_100_8.csv,0.4007579153774665,0.024623447383049682,0.12699581141919072,No,,,,,
3_120_1.75_125_10.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_1.5_50_8.csv,0.4007579153774665,0.024623447383049682,0.12699581141919072,No,,,,,
3_120_1.75_125_12.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_1.5_75_8.csv,0.4007579153774665,0.024623447383049682,0.12699581141919072,No,,,,,
3_120_1.75_125_14.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_1.5_150_8.csv,0.40075786695244386,0.024623456143598434,0.12699585660185667,No,,,,,
3_120_1.75_125_16.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_100_1.5_175_8.csv,0.4007578407412862,0.02462345360960656,0.1269958435327543,No,,,,,
3_120_1.75_125_18.csv,0.10873435000000001,-0.001118623437916772,-0.01603326877436668,No,,,,,2_120_1_200_6.csv,0.4005806059364006,0.03452237752906964,0.1780496970315308,No,,,,,
