AllPara,isExist1,Pass1,isExist2,isExist3,isExist4,Pass4,isExist5,Pass5,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_2_175_8.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_1_75_10.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
1_20_1_75_12.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
1_20_1_75_14.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
1_20_1_75_16.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
1_20_1_75_18.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
1_20_1_75_20.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
1_20_1_75_4.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
1_20_1_75_6.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
1_20_1_75_8.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
3_20_1_75_10.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
3_20_1_75_12.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
3_20_1_75_14.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
3_20_1_75_16.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
3_20_1_75_18.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
3_20_1_75_20.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
3_20_1_75_4.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
3_20_1_75_6.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
3_20_1_75_8.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_60_2_100_10.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_60_1.75_50_10.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_60_1.75_75_10.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_40_1.25_150_12.csv,N,,N,N,N,,N,,0,0,0.0,
2_40_1.25_150_14.csv,N,,N,N,N,,N,,0,0,0.0,
2_40_1.25_150_16.csv,N,,N,N,N,,N,,0,0,0.0,
2_40_1.25_150_18.csv,N,,N,N,N,,N,,0,0,0.0,
2_40_1.25_150_20.csv,N,,N,N,N,,N,,0,0,0.0,
2_60_1.75_125_6.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_100_1.75_150_10.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_40_1.5_100_10.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_40_1.5_100_12.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_40_1.5_100_14.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_40_1.5_100_16.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_40_1.5_100_18.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_40_1.5_100_20.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_80_0.75_225_6.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_60_1.75_100_8.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_60_1.25_50_6.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_40_1.5_75_6.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_60_1_100_4.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_1.25_100_6.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_1.25_50_6.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_1.25_75_6.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_0.75_125_6.csv,N,,N,N,Y,Yes,Y,No,2,1,0.4,0.5
2_60_0.75_200_10.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_60_0.75_200_12.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_60_0.75_200_14.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_60_0.75_200_16.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_60_0.75_200_18.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_60_0.75_200_20.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_60_0.75_225_6.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_60_0.75_225_8.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_20_1.25_175_10.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_1.25_175_12.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_1.25_175_14.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_1.25_175_16.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_1.25_175_18.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_1.25_175_20.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_1.25_175_6.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_1.25_175_8.csv,N,,N,N,N,,N,,0,0,0.0,
2_60_2_175_14.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
1_120_1.75_175_10.csv,N,,N,N,N,,N,,0,0,0.0,
1_120_1.75_175_12.csv,N,,N,N,N,,N,,0,0,0.0,
1_120_1.75_175_14.csv,N,,N,N,N,,N,,0,0,0.0,
1_120_1.75_175_16.csv,N,,N,N,N,,N,,0,0,0.0,
1_120_1.75_175_18.csv,N,,N,N,N,,N,,0,0,0.0,
1_120_1.75_175_20.csv,N,,N,N,N,,N,,0,0,0.0,
1_120_1.75_175_4.csv,N,,N,N,N,,N,,0,0,0.0,
1_120_1.75_175_6.csv,N,,N,N,N,,N,,0,0,0.0,
1_120_1.75_175_8.csv,N,,N,N,N,,N,,0,0,0.0,
1_120_1.75_200_10.csv,N,,N,N,N,,N,,0,0,0.0,
1_120_1.75_200_12.csv,N,,N,N,N,,N,,0,0,0.0,
1_120_1.75_200_14.csv,N,,N,N,N,,N,,0,0,0.0,
1_120_1.75_200_16.csv,N,,N,N,N,,N,,0,0,0.0,
1_120_1.75_200_18.csv,N,,N,N,N,,N,,0,0,0.0,
1_120_1.75_200_20.csv,N,,N,N,N,,N,,0,0,0.0,
1_120_1.75_200_4.csv,N,,N,N,N,,N,,0,0,0.0,
1_120_1.75_200_6.csv,N,,N,N,N,,N,,0,0,0.0,
1_120_1.75_200_8.csv,N,,N,N,N,,N,,0,0,0.0,
3_120_1.75_175_10.csv,N,,N,N,N,,N,,0,0,0.0,
3_120_1.75_175_12.csv,N,,N,N,N,,N,,0,0,0.0,
3_120_1.75_175_14.csv,N,,N,N,N,,N,,0,0,0.0,
3_120_1.75_175_16.csv,N,,N,N,N,,N,,0,0,0.0,
3_120_1.75_175_18.csv,N,,N,N,N,,N,,0,0,0.0,
3_120_1.75_175_20.csv,N,,N,N,N,,N,,0,0,0.0,
3_120_1.75_175_4.csv,N,,N,N,N,,N,,0,0,0.0,
3_120_1.75_175_6.csv,N,,N,N,N,,N,,0,0,0.0,
3_120_1.75_175_8.csv,N,,N,N,N,,N,,0,0,0.0,
3_120_1.75_200_10.csv,N,,N,N,N,,N,,0,0,0.0,
3_120_1.75_200_12.csv,N,,N,N,N,,N,,0,0,0.0,
3_120_1.75_200_14.csv,N,,N,N,N,,N,,0,0,0.0,
3_120_1.75_200_16.csv,N,,N,N,N,,N,,0,0,0.0,
3_120_1.75_200_18.csv,N,,N,N,N,,N,,0,0,0.0,
3_120_1.75_200_20.csv,N,,N,N,N,,N,,0,0,0.0,
3_120_1.75_200_4.csv,N,,N,N,N,,N,,0,0,0.0,
3_120_1.75_200_6.csv,N,,N,N,N,,N,,0,0,0.0,
3_120_1.75_200_8.csv,N,,N,N,N,,N,,0,0,0.0,
2_60_1.25_75_6.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_60_1.75_100_6.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_80_2_50_10.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_2_75_10.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_1.75_175_6.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_40_1.75_100_12.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_40_1.75_100_14.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_40_1.75_100_16.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_40_1.75_100_18.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_40_1.75_100_20.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_100_2_225_4.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_60_2_50_14.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_60_2_75_14.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
1_100_2_150_10.csv,N,,N,N,N,,N,,0,0,0.0,
1_100_2_150_12.csv,N,,N,N,N,,N,,0,0,0.0,
1_100_2_150_14.csv,N,,N,N,N,,N,,0,0,0.0,
1_100_2_150_16.csv,N,,N,N,N,,N,,0,0,0.0,
1_100_2_150_18.csv,N,,N,N,N,,N,,0,0,0.0,
1_100_2_150_20.csv,N,,N,N,N,,N,,0,0,0.0,
1_100_2_150_4.csv,N,,N,N,N,,N,,0,0,0.0,
1_100_2_150_6.csv,N,,N,N,N,,N,,0,0,0.0,
1_100_2_150_8.csv,N,,N,N,N,,N,,0,0,0.0,
3_100_2_150_10.csv,N,,N,N,N,,N,,0,0,0.0,
3_100_2_150_12.csv,N,,N,N,N,,N,,0,0,0.0,
3_100_2_150_14.csv,N,,N,N,N,,N,,0,0,0.0,
3_100_2_150_16.csv,N,,N,N,N,,N,,0,0,0.0,
3_100_2_150_18.csv,N,,N,N,N,,N,,0,0,0.0,
3_100_2_150_20.csv,N,,N,N,N,,N,,0,0,0.0,
3_100_2_150_4.csv,N,,N,N,N,,N,,0,0,0.0,
3_100_2_150_6.csv,N,,N,N,N,,N,,0,0,0.0,
3_100_2_150_8.csv,N,,N,N,N,,N,,0,0,0.0,
2_80_1_100_12.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_1_100_14.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_1_100_16.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_80_1_100_18.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_80_1_100_20.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_80_1_50_12.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_1_50_14.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_1_50_16.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_80_1_50_18.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_80_1_50_20.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_80_1_75_12.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_1_75_14.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_1_75_16.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_80_1_75_18.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_80_1_75_20.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_60_1.75_150_4.csv,N,,N,N,N,,N,,0,0,0.0,
2_80_1.5_50_4.csv,N,,N,N,N,,N,,0,0,0.0,
2_80_1.5_75_4.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_1.75_125_10.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_1.75_125_12.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_1.75_125_14.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_1.75_125_16.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_1.75_125_18.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_1.75_125_20.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_1.75_125_4.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_1.75_125_6.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_1.75_125_8.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_1.75_125_10.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_1.75_125_12.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_1.75_125_14.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_1.75_125_16.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_1.75_125_18.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_1.75_125_20.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_1.75_125_4.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_1.75_125_6.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_1.75_125_8.csv,N,,N,N,N,,N,,0,0,0.0,
2_80_2_225_12.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_60_1.5_50_6.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_1.5_50_6.csv,N,,N,N,N,,N,,0,0,0.0,
2_80_1.5_75_6.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_2_100_10.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_2_100_12.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_2_100_14.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_2_100_16.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_2_100_18.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_2_100_20.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_2_100_4.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_2_100_6.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_2_100_8.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_2_100_10.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_2_100_12.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_2_100_14.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_2_100_16.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_2_100_18.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_2_100_20.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_2_100_4.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_2_100_6.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_2_100_8.csv,N,,N,N,N,,N,,0,0,0.0,
2_80_1.75_225_6.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_100_0.75_100_12.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_0.75_100_14.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_0.75_100_16.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_0.75_100_18.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_0.75_100_20.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_0.75_50_12.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_0.75_50_14.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_0.75_50_16.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_0.75_50_18.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_0.75_50_20.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_0.75_75_12.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_0.75_75_14.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_0.75_75_16.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_0.75_75_18.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_0.75_75_20.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_0.75_150_4.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_1.75_150_8.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_40_1.75_100_10.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_80_2_100_18.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_2_125_18.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_120_1.25_100_10.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_120_1.25_100_12.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_120_1.25_125_10.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_120_1.25_125_12.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_120_1.25_50_10.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_120_1.25_50_12.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_120_1.25_75_10.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_120_1.25_75_12.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_20_2_125_4.csv,N,,N,N,N,,N,,0,0,0.0,
1_60_0.75_225_10.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
1_60_0.75_225_12.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
1_60_0.75_225_14.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
1_60_0.75_225_16.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
1_60_0.75_225_18.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
1_60_0.75_225_20.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
1_60_0.75_225_4.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
1_60_0.75_225_6.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
1_60_0.75_225_8.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
3_60_0.75_225_10.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
3_60_0.75_225_12.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
3_60_0.75_225_14.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
3_60_0.75_225_16.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
3_60_0.75_225_18.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
3_60_0.75_225_20.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
3_60_0.75_225_4.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
3_60_0.75_225_6.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
3_60_0.75_225_8.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_100_1.75_150_4.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_120_2_100_14.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_120_2_125_14.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_120_2_50_14.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_120_2_75_14.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_120_1.75_150_12.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_120_1.75_150_14.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_120_1.75_150_16.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_120_1.75_150_18.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_120_1.75_150_20.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_1.5_150_4.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_2_125_10.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_2_125_12.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_2_125_14.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_2_125_16.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_2_125_18.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_2_125_20.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_2_125_4.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_2_125_6.csv,N,,N,N,N,,N,,0,0,0.0,
1_20_2_125_8.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_2_125_10.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_2_125_12.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_2_125_14.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_2_125_16.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_2_125_18.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_2_125_20.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_2_125_4.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_2_125_6.csv,N,,N,N,N,,N,,0,0,0.0,
3_20_2_125_8.csv,N,,N,N,N,,N,,0,0,0.0,
2_80_1.5_125_12.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_1.5_125_14.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_1.5_125_16.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_1.5_125_18.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_1.5_125_20.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_60_1.75_50_16.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_60_1.75_50_18.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_60_1.75_50_20.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_60_1.75_75_16.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_60_1.75_75_18.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_60_1.75_75_20.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_120_1.5_150_14.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_120_1.5_150_16.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_120_1.5_150_18.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_120_1.5_150_20.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_2_150_20.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_120_2_150_12.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
1_40_1.5_200_10.csv,N,,N,N,N,,N,,0,0,0.0,
1_40_1.5_200_12.csv,N,,N,N,N,,N,,0,0,0.0,
1_40_1.5_200_14.csv,N,,N,N,N,,N,,0,0,0.0,
1_40_1.5_200_16.csv,N,,N,N,N,,N,,0,0,0.0,
1_40_1.5_200_18.csv,N,,N,N,N,,N,,0,0,0.0,
1_40_1.5_200_20.csv,N,,N,N,N,,N,,0,0,0.0,
1_40_1.5_200_4.csv,N,,N,N,N,,N,,0,0,0.0,
1_40_1.5_200_6.csv,N,,N,N,N,,N,,0,0,0.0,
1_40_1.5_200_8.csv,N,,N,N,N,,N,,0,0,0.0,
3_40_1.5_200_10.csv,N,,N,N,N,,N,,0,0,0.0,
3_40_1.5_200_12.csv,N,,N,N,N,,N,,0,0,0.0,
3_40_1.5_200_14.csv,N,,N,N,N,,N,,0,0,0.0,
3_40_1.5_200_16.csv,N,,N,N,N,,N,,0,0,0.0,
3_40_1.5_200_18.csv,N,,N,N,N,,N,,0,0,0.0,
3_40_1.5_200_20.csv,N,,N,N,N,,N,,0,0,0.0,
3_40_1.5_200_4.csv,N,,N,N,N,,N,,0,0,0.0,
3_40_1.5_200_6.csv,N,,N,N,N,,N,,0,0,0.0,
3_40_1.5_200_8.csv,N,,N,N,N,,N,,0,0,0.0,
1_40_1_175_10.csv,N,,N,N,N,,N,,0,0,0.0,
1_40_1_175_12.csv,N,,N,N,N,,N,,0,0,0.0,
1_40_1_175_14.csv,N,,N,N,N,,N,,0,0,0.0,
1_40_1_175_16.csv,N,,N,N,N,,N,,0,0,0.0,
1_40_1_175_18.csv,N,,N,N,N,,N,,0,0,0.0,
1_40_1_175_20.csv,N,,N,N,N,,N,,0,0,0.0,
1_40_1_175_4.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
1_40_1_175_6.csv,N,,N,N,N,,N,,0,0,0.0,
1_40_1_175_8.csv,N,,N,N,N,,N,,0,0,0.0,
3_40_1_175_10.csv,N,,N,N,N,,N,,0,0,0.0,
3_40_1_175_12.csv,N,,N,N,N,,N,,0,0,0.0,
3_40_1_175_14.csv,N,,N,N,N,,N,,0,0,0.0,
3_40_1_175_16.csv,N,,N,N,N,,N,,0,0,0.0,
3_40_1_175_18.csv,N,,N,N,N,,N,,0,0,0.0,
3_40_1_175_20.csv,N,,N,N,N,,N,,0,0,0.0,
3_40_1_175_4.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
3_40_1_175_6.csv,N,,N,N,N,,N,,0,0,0.0,
3_40_1_175_8.csv,N,,N,N,N,,N,,0,0,0.0,
2_80_0.75_100_4.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_0.75_50_4.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_0.75_75_4.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_2_225_6.csv,N,,N,N,N,,N,,0,0,0.0,
2_100_1_100_6.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_1_50_6.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_1_75_6.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_1.25_225_8.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_60_2_50_4.csv,N,,N,N,N,,N,,0,0,0.0,
2_60_2_75_4.csv,N,,N,N,N,,N,,0,0,0.0,
2_60_1_200_8.csv,N,,N,N,Y,No,N,,1,0,0.2,0.0
2_60_1.5_125_6.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_1.75_100_6.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_1.75_50_6.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_100_1.75_75_6.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_20_2_125_10.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_2_125_12.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_2_125_14.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_2_125_16.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_2_125_18.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_2_125_20.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_2_125_8.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_2_225_10.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_2_225_12.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_2_225_14.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_2_225_16.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_2_225_18.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_2_225_20.csv,N,,N,N,N,,N,,0,0,0.0,
2_20_2_225_8.csv,N,,N,N,N,,N,,0,0,0.0,
2_80_0.75_100_10.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_0.75_100_12.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_0.75_100_14.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_0.75_100_16.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_0.75_100_18.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_0.75_100_20.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_0.75_50_10.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_0.75_50_12.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_0.75_50_14.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
2_80_0.75_50_16.csv,N,,N,N,Y,Yes,N,,1,1,0.2,1.0
